GRID_ID,MEAN,WFE_CAT,WRTC_HU_RISK_MEAN,WRTC_HU_MEAN,WRTC_HU_EXPOSURE_MEAN,WRTC_HU_DENSITY_MEAN,EVT_MAJORITY,EVT_1,EVT_2,EVT_3,EVT_1_NAME,EVT_2_NAME,EVT_3_NAME,EVT_1_PCT,EVT_2_PCT,EVT_3_PCT,PADUS_FRAC,BPS_MAJORITY,BPS_FRI,BPS_FRG,FIRE_DEP_HEX,FDIST_FUEL_DELTA,ACTION_CLASS,TREATMENT_HINT,SCORE_PEOPLE,SCORE_PLANTATION,SCORE_PAD,SCORE_BALANCED,GOLDILOCKS_5,GOLDILOCKS_10,GOLDILOCKS_15,GOLDILOCKS_PRIORITY,PLANTATION_HEX,PEAT_HEX,PINE_HEX,EVT_NAME,EVT_FIRE,FDIST_FUEL_ADD,PEOPLE_CAT
EA-74,0.0749118002350835,Very Low,0.0,0.0,0.0,0.0,7302.0,7302.0,9101.0,7241.0,Laurentian-Acadian Northern Hardwoods Forest,Great Lakes Dune,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,60.52,11.01,8.62,1.0,1614.0,2040.0,V-B,0,0.0,defer_monitor,,0.01872795006,0.01872795006,0.01872795006,0.01872795006,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
CI-71,0.2208798855725354,Low,13.32962447844228,13.32962447844228,4.508149615857576e-07,0.4043966824221893,7302.0,7302.0,7481.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,42.04,28.28,7.8,0.8647997859627212,1581.0,105.0,III-B,0,0.0130206010880228,defer_monitor,,6.76378164,2.738860338,2.738860338,4.080500772,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
EW-82,0.3619885958895894,Low,345.8596059113305,345.8596059113305,8.62044506522765e-06,0.6578713377495248,7481.0,7481.0,7301.0,9112.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian Jack Pine-Red Pine Forest,29.7,16.22,14.49,0.0132041079446939,1622.0,48.0,III-A,1,0.0455697328057618,defer_monitor,,176.9625445,70.84055328,70.84055328,106.2145504,0,0,0,0,0,0,1,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Very High
N-29,0.4591760879302793,Moderate,0.0,0.0,0.0,0.0,9056.0,9056.0,9120.0,7481.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Wet Meadow,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,57.08,17.48,8.31,0.8165751506124562,1608.0,105.0,III-B,0,0.0,wetlands_assess_locally,,0.114794022,0.114794022,0.114794022,0.114794022,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,Very Low
K-41,0.3393927070680537,Low,182.21742773355675,182.21742773355675,4.408250662259912e-06,0.495564991218904,9112.0,9112.0,9120.0,7302.0,Laurentian Jack Pine-Red Pine Forest,Laurentian-Acadian Wet Meadow,Laurentian-Acadian Northern Hardwoods Forest,17.51,16.34,13.58,0.17110908565458,1602.0,8.0,I-B,1,-0.0129826823466643,defer_monitor,,90.89757778,36.40977479,36.40977479,54.57237578,0,0,0,0,0,0,1,Laurentian Jack Pine-Red Pine Forest,1.0,0,Very High
DG-54,0.5090840637068348,Moderate,1140.6142393069863,1140.6142393069863,2.901200141008172e-05,4.194935977236304,9112.0,9112.0,7302.0,9312.0,Laurentian Jack Pine-Red Pine Forest,Laurentian-Acadian Northern Hardwoods Forest,Northeastern North American Temperate Forest Plantation,24.74,17.03,11.42,0.233905388582608,1620.0,5.0,I-A,1,4.446025253423112e-05,defer_monitor,,570.4470715,228.2551929,228.2551929,342.3191524,0,0,0,0,0,0,1,Laurentian Jack Pine-Red Pine Forest,1.0,0,Very High
FC-78,0.6155768355813165,High,2802.506340579711,2802.506340579711,7.865132178860564e-05,3.340393748188439,9112.0,9112.0,7238.0,7362.0,Laurentian Jack Pine-Red Pine Forest,Laurentian-Acadian Northern Oak Forest,Laurentian-Acadian Northern Pine Forest,27.56,17.2,9.79,0.9323092015785645,1628.0,4.0,I-A,1,0.1527725134333684,treat_fire_risk_for_people,fuels_reduction_home_hardening,1508.455304,603.4815115,603.4815115,905.1394424,1,1,1,3,0,0,1,Laurentian Jack Pine-Red Pine Forest,1.0,0,Very High
DG-102,0.0163425346836447,Very Low,0.0,0.0,0.0,187.25,7299.0,7299.0,,,Developed-Roads,,,100.0,,,0.0,1578.0,468.0,V-A,0,0.0,defer_monitor,,0.004085633671,0.004085633671,0.004085633671,0.004085633671,0,0,0,0,0,0,0,Developed-Roads,-1.0,0,Very Low
BM-75,0.0711867423122445,Very Low,6.333759879563411,6.333759879563411,2.327461393431577e-07,2.67419526942911,7302.0,7302.0,7481.0,7974.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Row Crop,45.34,16.94,9.22,0.0024453138893828,1562.0,2040.0,V-B,0,0.0,defer_monitor,,3.184676625,1.284548661,1.284548661,1.917924649,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
DI-68,0.2019169877347363,Low,22.267834793491843,22.267834793491843,7.426547835449713e-07,0.1769518050862518,7481.0,7481.0,7302.0,9089.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,53.53,10.43,9.59,0.0085585986128401,1639.0,989.0,V-B,0,-0.0596211986484075,defer_monitor,,11.01768986,4.436912047,4.436912047,6.630504652,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Moderate
DF-93,0.0237104617669213,Very Low,4.014722400513474,4.014722400513474,1.6135269907482257e-07,8.133082136805449,7974.0,7974.0,7975.0,7481.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Close Grown Crop,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,34.77,21.41,6.65,0.0041246767145277,1561.0,2040.0,V-B,0,0.0,defer_monitor,,2.013288816,0.8088720955,0.8088720955,1.210344336,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Very Low
AL-51,0.4001870091037753,Moderate,40.83686576750155,40.83686576750155,1.4681718794295958e-06,0.3694284507480611,9056.0,9056.0,7302.0,9117.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Floodplain Forest,49.32,16.24,12.2,0.374741569037187,1608.0,105.0,III-B,0,-0.0004446124091323,wetlands_assess_locally,,20.51619894,8.266500956,8.266500956,12.34973362,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,Moderate
AA-71,0.0563470262768539,Very Low,43.77273028715415,43.77273028715415,1.5710668447528802e-06,3.599611990053823,7974.0,7974.0,7977.0,9817.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Pasture and Hayland,Northern & Central Ruderal Meadow,49.51,10.9,5.94,0.0,1590.0,13.0,I-B,1,-5.46492881930216e-05,defer_monitor,,21.90015269,8.768513014,8.768513014,13.14572624,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,High
CM-70,0.2852195988198756,Low,15.703465851172258,15.703465851172258,5.302341537742852e-07,4.481782816494347,7302.0,7302.0,7481.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,28.76,19.59,15.16,0.1259753251083695,1561.0,2040.0,V-B,0,0.0430810270090029,defer_monitor,,8.093704129,3.281186158,3.281186158,4.885358815,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
DX-51,0.2892369943937238,Low,49.47997086671525,49.47997086671525,1.7086640337533707e-06,0.310746520830555,7302.0,7302.0,7366.0,9112.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Pine-Hemlock Forest,Laurentian Jack Pine-Red Pine Forest,47.81,11.52,6.78,0.2898270419278821,1614.0,2040.0,V-B,0,-0.0043350673602774,defer_monitor,,24.78540394,9.957500105,9.957500105,14.90013472,0,0,0,0,0,0,1,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
CA-62,0.306161364514266,Low,35.93110297961279,35.93110297961279,1.205649561685736e-06,9.200324574274145,7302.0,7302.0,9056.0,7292.0,Laurentian-Acadian Northern Hardwoods Forest,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Open Water,26.26,18.94,17.21,0.0,1569.0,154.0,III-B,0,-0.0274776577297582,defer_monitor,,17.91815322,7.212870022,7.212870022,10.78129776,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
ES-50,0.2379578141889076,Low,549.5358819169948,549.5358819169948,2.1515541137878725e-05,6.162129830263567,7977.0,7977.0,7481.0,9089.0,Eastern Cool Temperate Pasture and Hayland,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,31.91,16.61,11.55,0.0759525099313821,1624.0,523.0,V-B,0,-0.0031148429035752,defer_monitor,,274.6134193,109.8810336,109.8810336,164.7918289,0,0,0,0,0,0,0,Eastern Cool Temperate Pasture and Hayland,0.0,0,Very High
DG-94,0.0600606640394987,Very Low,14.259804807518504,14.259804807518504,6.103071694121413e-07,31.80469869162453,7974.0,7974.0,7975.0,7299.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Close Grown Crop,Developed-Roads,22.05,15.71,10.15,0.0297488301021872,1561.0,2040.0,V-B,0,0.0312291089676248,defer_monitor,,7.256482274,2.911742682,2.911742682,4.359989213,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Low
EB-89,0.5085521069738421,Moderate,81.06713307532002,81.06713307532002,2.616483789340239e-06,2.748043748888491,7238.0,7238.0,7302.0,7239.0,Laurentian-Acadian Northern Oak Forest,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Northern Pine-(Oak) Forest,24.66,13.91,12.53,0.7043615507736095,1620.0,5.0,I-A,1,-0.0603325626889561,defer_monitor,,40.04741344,16.09409761,16.09409761,24.07853622,0,0,0,0,0,0,1,Laurentian-Acadian Northern Oak Forest,0.0,0,High
M-22,0.30147253229333,Low,97.56774193548388,97.56774193548388,2.960237951987027e-06,0.0089589400440164,9056.0,9056.0,7481.0,9120.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Wet Meadow,35.95,28.6,11.01,0.8155747726919076,1613.0,18.0,II-C,1,-0.0484182913545121,wetlands_assess_locally,,48.26781888,19.35180105,19.35180105,28.99047366,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,High
BY-72,0.1348286616941385,Very Low,5.313056702150747,5.313056702150747,1.930696162963249e-07,2.474523142590404,7302.0,7302.0,7481.0,7977.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Pasture and Hayland,61.48,7.62,6.52,0.0314792583700146,1562.0,2040.0,V-B,0,-0.0058912453870437,defer_monitor,,2.686273307,1.094703836,1.094703836,1.625226993,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
AK-28,0.4062278813013999,Moderate,288.838383838384,288.838383838384,6.426900290469207e-06,0.0452837738701282,7301.0,7301.0,9089.0,7481.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,26.51,20.01,15.54,0.6907053775870824,1598.0,76.0,III-A,1,-0.1185336682746818,defer_monitor,,140.2381053,56.1543706,56.1543706,84.18228215,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,Very High
L-41,0.1552275455907001,Very Low,200.7744375871003,200.7744375871003,5.847545277307107e-06,11.546016361372942,7302.0,7302.0,7481.0,7977.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Pasture and Hayland,29.41,8.75,8.55,0.0973901831762398,1602.0,8.0,I-B,1,-0.0065134269962653,defer_monitor,,100.2624963,40.12824473,40.12824473,60.17299525,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very High
EU-89,0.1474730027106817,Very Low,88.72400639208273,88.72400639208273,3.2459649835639715e-06,32.028899806594126,7301.0,7301.0,7238.0,7302.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Northern Oak Forest,Laurentian-Acadian Northern Hardwoods Forest,32.05,20.35,11.43,0.0049129671209123,1622.0,48.0,III-A,1,0.0517751150434604,defer_monitor,,45.54824979,18.24199352,18.24199352,27.34407894,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,High
BN-51,0.1067598071213145,Very Low,14.44163063619522,14.44163063619522,5.644961872825937e-07,17.352794721772707,7302.0,7302.0,7292.0,7299.0,Laurentian-Acadian Northern Hardwoods Forest,Open Water,Developed-Roads,58.09,7.74,4.79,0.1330760612473548,1589.0,2040.0,V-B,0,0.0255197311091745,defer_monitor,,7.339982463,2.952211292,2.952211292,4.414801682,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
BG-33,0.6843455796203135,High,0.0,0.0,0.0,0.0,9112.0,9112.0,9056.0,7301.0,Laurentian Jack Pine-Red Pine Forest,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,49.94,9.93,9.31,1.0,1593.0,82.0,IV-A,1,0.0,ecosystem_health_focus,,0.1710863949,0.1710863949,0.1710863949,0.1710863949,0,0,0,0,0,0,1,Laurentian Jack Pine-Red Pine Forest,1.0,0,Very Low
AL-29,0.3106136211861164,Low,3152.8236536430823,3152.8236536430823,6.143131734575638e-05,1.0522431194700268,7301.0,7301.0,7302.0,9089.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,26.02,21.66,17.68,0.3923569427771096,1598.0,76.0,III-A,1,-0.0685385265217193,defer_monitor,,1549.476914,619.8365592,619.8365592,929.7166774,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,Very High
EH-56,0.4456743946083309,Moderate,131.67787944025827,131.67787944025827,4.998960929749755e-06,1.1032811666370277,7302.0,7302.0,7481.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,18.83,18.11,12.8,0.0,1639.0,989.0,V-B,0,-0.0103592388404766,defer_monitor,,65.77955944,26.3785018,26.3785018,39.51218768,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very High
AP-37,0.3541191675540295,Low,69.96866564957136,69.96866564957136,1.8755401529228687e-06,3.4843829891292186,7301.0,7301.0,7302.0,9089.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,22.56,19.06,15.17,0.6219682991352271,1598.0,76.0,III-A,1,-0.0041571260253874,defer_monitor,,35.03641204,14.06762749,14.06762749,21.05722234,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,High
AK-41,0.1008985304501237,Very Low,112.71116255144044,112.71116255144044,4.068367403824287e-06,18.288153302358573,9817.0,9817.0,7295.0,7302.0,Northern & Central Ruderal Meadow,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Laurentian-Acadian Northern Hardwoods Forest,21.7,19.23,18.55,0.0816975301780676,1588.0,2040.0,V-B,0,-0.047929217704466,defer_monitor,,55.70523393,22.297047,22.297047,33.43310931,0,0,0,0,0,0,0,Northern & Central Ruderal Meadow,-1.0,0,Very High
CB-78,0.0700781798168923,Very Low,6.393459974374705,6.393459974374705,2.412193445091133e-07,3.400173398839568,7302.0,7302.0,7974.0,7975.0,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Close Grown Crop,28.76,23.91,10.49,0.0,1561.0,2040.0,V-B,0,0.0,defer_monitor,,3.214249532,1.29621154,1.29621154,1.935557537,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
CT-44,0.2078932040960128,Low,28.765306122449,28.765306122449,9.573047159285569e-07,2.1828691785630707,7302.0,7302.0,7481.0,7366.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Pine-Hemlock Forest,32.85,27.53,9.59,0.0,1639.0,989.0,V-B,0,0.0,ecosystem_health_focus,,14.43462636,5.805034526,5.805034526,8.681565138,0,0,0,0,0,0,1,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
AW-44,0.3409987867278325,Low,8.403785488958981,8.403785488958981,2.7202242618681485e-07,0.0815623332740517,9056.0,9056.0,7301.0,7481.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,18.99,18.18,17.93,0.2638493686644153,1596.0,213.0,V-A,0,-0.0495954117019382,wetlands_assess_locally,,4.233986793,1.744110336,1.744110336,2.574069155,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,Low
R-55,0.1039345518985545,Very Low,47.17041399000719,47.17041399000719,1.6389979869398707e-06,0.9423102574363034,7302.0,7302.0,7481.0,7977.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Pasture and Hayland,53.12,11.67,7.15,0.087257125072251,1590.0,13.0,I-B,1,-0.0076252723311546,defer_monitor,,23.56618019,9.44203254,9.44203254,14.15008176,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
EC-96,0.1266378741359624,Very Low,27.464138040712548,27.464138040712548,9.129658859808228e-07,5.417615152054022,7481.0,7481.0,7974.0,7302.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Row Crop,Laurentian-Acadian Northern Hardwoods Forest,27.63,13.35,12.03,0.3196025253423435,1622.0,48.0,III-A,1,0.0,defer_monitor,,13.76372849,5.524487077,5.524487077,8.270900881,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Moderate
BF-38,0.623412146456433,High,3441.033333333335,3441.033333333335,7.092813838325032e-05,0.3090056243469783,9089.0,9089.0,9056.0,7481.0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,38.05,26.99,18.06,0.948780650467954,1598.0,76.0,III-A,1,0.2976013160527309,treat_fire_risk_for_people,fuels_reduction_home_hardening,1976.709723,790.7913156,790.7913156,1186.097451,1,1,1,3,0,0,0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,1.0,1,Very High
BJ-52,0.5910358029647994,Moderate,0.0,0.0,0.0,0.0,7302.0,7302.0,9112.0,9312.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian Jack Pine-Red Pine Forest,Northeastern North American Temperate Forest Plantation,26.47,24.95,21.25,0.9980215627431366,2724.0,34.0,I-C,1,-0.30848060464599,ecosystem_health_focus,,0.1363637581,0.1363637581,0.1363637581,0.1363637581,0,0,0,0,0,0,1,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
DR-61,0.151704765062181,Very Low,74.06222977146376,74.06222977146376,3.005406296369672e-06,1.5360024898294755,7481.0,7481.0,7292.0,7977.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Open Water,Eastern Cool Temperate Pasture and Hayland,38.01,9.85,8.57,0.470844541271144,1639.0,989.0,V-B,0,0.0027788275570771,defer_monitor,,37.12054531,14.87100546,14.87100546,22.28751874,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,High
R-34,0.0714180561305717,Very Low,26.39378382128492,26.39378382128492,9.21948431647052e-07,1.2138046015338426,7301.0,7301.0,7974.0,7977.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Pasture and Hayland,21.77,17.21,10.76,0.0127820384572634,1598.0,76.0,III-A,1,-0.0023341113704568,defer_monitor,,13.20703525,5.293520558,5.293520558,7.931358789,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,Moderate
AQ-61,0.1115212116154182,Very Low,47.82534389328882,47.82534389328882,1.8746359037555863e-06,2.282296969831722,7302.0,7302.0,7481.0,9620.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Shrub Swamp,61.47,10.93,9.09,0.0508881527756164,1588.0,2040.0,V-B,0,0.0863475689735663,defer_monitor,,24.97415649,10.007113,10.007113,14.9961275,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
CQ-75,0.0989622542613863,Very Low,12.227074663402751,12.227074663402751,4.600619830776069e-07,11.781339617188742,7302.0,7302.0,7974.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Row Crop,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,50.28,10.48,8.26,0.1094191138874686,1562.0,2040.0,V-B,0,-0.0065135717937887,defer_monitor,,6.128282367,2.466133112,2.466133112,3.686849531,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
DC-87,0.0142528150394857,Very Low,1.414585274930095,1.414585274930095,5.7167185147675385e-08,5.517773381055122,7974.0,7974.0,7975.0,7299.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Close Grown Crop,Developed-Roads,44.95,30.52,5.1,0.0,1561.0,2040.0,V-B,0,0.0,defer_monitor,,0.7108558412,0.2864802587,0.2864802587,0.4279387862,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Very Low
AV-39,0.2207559565845318,Low,47.2174496644296,47.2174496644296,1.2702703157797236e-06,0.105106373518885,7301.0,7301.0,7292.0,7302.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Open Water,Laurentian-Acadian Northern Hardwoods Forest,15.25,15.17,12.66,0.0581330724940532,1598.0,76.0,III-A,1,0.0080474846052952,defer_monitor,,23.75913131,9.536899158,9.536899158,14.27764321,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,High
EI-95,0.2410654851910113,Low,16.86801339752985,16.86801339752985,6.057071047004268e-07,2.22028811524611,7238.0,7238.0,7301.0,7302.0,Laurentian-Acadian Northern Oak Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Northern Hardwoods Forest,15.11,14.34,13.19,0.3889555822328917,1622.0,48.0,III-A,1,0.0967498110355265,defer_monitor,,8.905182727,3.599982142,3.599982142,5.368382337,0,0,0,0,0,0,0,Laurentian-Acadian Northern Oak Forest,0.0,0,Low
EL-65,0.1650481742201251,Very Low,51.71209465381246,51.71209465381246,1.917060292034955e-06,37.99943930473788,7301.0,7301.0,7292.0,7302.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Open Water,Laurentian-Acadian Northern Hardwoods Forest,21.42,16.93,14.91,0.1407345107933839,1614.0,2040.0,V-B,0,0.0,defer_monitor,,25.89730937,10.38368097,10.38368097,15.55489044,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,High
AW-71,0.1025729156601344,Very Low,22.54095679433012,22.54095679433012,8.552830919978708e-07,4.575069116204393,7302.0,7302.0,7977.0,7974.0,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Pasture and Hayland,Eastern Cool Temperate Row Crop,57.66,9.51,6.02,0.0,1588.0,2040.0,V-B,0,0.392267903326496,defer_monitor,,13.5116746,5.423073482,5.423073482,8.119273854,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,1,Moderate
V-27,0.5304482740823943,Moderate,0.0,0.0,0.0,0.0,9056.0,9056.0,7481.0,9057.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian-Acadian Acidic Basin Fen,68.55,24.76,1.21,0.8162457762760125,1608.0,105.0,III-B,0,0.4173928507913959,wetlands_assess_locally,,0.1602877332,0.1602877332,0.1602877332,0.1602877332,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,1,Very Low
